ts,followers,text_len,likes_mid,rts_mid,replies_mid,likes_low,likes_high,rts_low,rts_high,replies_low,replies_high,feat_ms,ml_ms,persona_ms,calibration_ms,scaling_ms,ranges_ms,predict_blended_total_ms,route_total_ms,models_likes,models_retweets,models_replies,weights_mode
2025-08-15T02:33:45Z,140000,125,87,23,8,31,150,8,38,2,16,6265,255,11171,62,0,1259,17754,19017,NEW,NEW,NEW,dynamic
2025-08-15T02:34:15Z,140000,116,76,20,7,21,138,6,34,0,15,2289,131,8750,55,0,956,11226,12185,NEW,NEW,NEW,dynamic
2025-08-15T02:34:58Z,140000,179,77,26,7,24,130,9,43,0,11,3173,181,23325,105,0,1244,26786,28035,NEW,NEW,NEW,dynamic
2025-08-15T02:35:29Z,140000,230,76,21,7,20,139,7,35,4,12,3406,207,11298,50,0,1064,14962,16029,NEW,NEW,NEW,dynamic
2025-08-15T02:36:01Z,140000,58,149,27,13,111,187,11,43,8,16,2710,237,11588,124,0,1632,14660,16297,NEW,NEW,NEW,dynamic
2025-08-15T02:45:55Z,140000,58,149,27,13,111,187,11,43,8,16,4064,133,4174,58,0,984,8431,9418,NEW,NEW,NEW,dynamic
2025-08-15T02:48:22Z,140000,481,67,21,6,16,124,6,36,0,13,5964,251,18283,55,0,1121,24555,25679,NEW,NEW,NEW,dynamic
2025-08-15T02:52:02Z,140000,460,67,21,6,16,124,6,36,0,13,6343,258,36665,64,0,929,43331,44263,NEW,NEW,NEW,dynamic
2025-08-15T02:53:53Z,140000,461,67,21,6,16,124,6,36,0,13,6022,231,15002,63,0,877,21320,22200,NEW,NEW,NEW,dynamic
2025-08-15T02:54:17Z,140000,58,149,27,13,111,187,11,43,8,16,2834,205,6891,50,0,903,9981,10886,NEW,NEW,NEW,dynamic
2025-08-15T02:54:49Z,140000,238,78,15,7,25,138,4,26,5,11,4820,289,13538,48,0,1053,18697,19753,NEW,NEW,NEW,dynamic
2025-08-15T02:55:18Z,140000,120,87,23,8,34,154,8,42,2,13,3102,233,13353,61,0,1123,16750,17876,NEW,NEW,NEW,dynamic
2025-08-15T02:55:43Z,140000,83,94,21,8,40,155,7,35,0,17,2184,145,5261,63,0,950,7654,8607,NEW,NEW,NEW,dynamic
2025-08-15T02:58:01Z,140000,74,156,27,14,99,250,11,47,12,16,2876,216,12424,100,0,1547,15617,17168,NEW,NEW,NEW,dynamic
2025-08-15T03:02:57Z,140000,73,200,33,17,160,320,15,56,15,19,5519,243,10375,105,0,1370,16244,17618,NEW,NEW,NEW,dynamic
2025-08-15T03:03:20Z,140000,83,101,23,9,49,161,8,38,0,17,2930,212,12293,131,0,1324,15569,16897,NEW,NEW,NEW,dynamic
2025-08-15T03:03:48Z,140000,120,156,26,14,56,282,10,46,12,16,2780,211,18669,98,0,1257,21759,23020,NEW,NEW,NEW,dynamic
2025-08-15T03:04:29Z,140000,239,110,18,10,47,182,5,31,6,18,2908,197,12925,62,0,1102,16095,17200,NEW,NEW,NEW,dynamic
2025-08-15T03:06:50Z,140000,230,102,23,9,50,162,8,38,7,14,2892,212,10582,60,0,886,13748,14638,NEW,NEW,NEW,dynamic
2025-08-15T03:36:36Z,140000,18,171,33,15,117,236,8,58,8,26,11716,91,1500,36,0,2579,13345,15947,NEW,NEW,NEW,dynamic
2025-08-15T03:36:52Z,140000,3,203,60,18,155,251,29,91,3,22,2253,109,722,46,0,837,3131,3970,NEW,NEW,NEW,dynamic
2025-08-15T03:37:34Z,140000,222,114,22,10,51,186,8,36,8,15,2479,107,7598,34,0,847,10220,11068,NEW,NEW,NEW,dynamic
2025-08-15T03:37:57Z,140000,63,199,36,17,157,318,17,61,15,26,2148,62,3580,28,0,835,5820,6657,NEW,NEW,NEW,dynamic
2025-08-15T03:38:24Z,140000,205,104,23,9,37,171,8,38,7,11,2177,68,8526,33,0,809,10805,11616,NEW,NEW,NEW,dynamic
2025-08-15T03:38:46Z,140000,60,192,36,17,154,307,18,59,15,19,2167,62,3603,32,0,856,5866,6727,NEW,NEW,NEW,dynamic
2025-08-15T03:49:25Z,140000,102,182,25,16,95,269,9,41,14,18,6834,83,5039,42,0,795,12001,12798,NEW,NEW,NEW,dynamic
2025-08-15T03:53:22Z,140000,103,182,25,16,94,270,9,41,5,23,126113,89,4759,42,0,873,131005,131880,NEW,NEW,NEW,dynamic
2025-08-15T03:54:29Z,140000,98,171,25,15,61,281,9,41,11,19,2299,79,5196,32,0,865,7608,8475,NEW,NEW,NEW,dynamic
2025-08-15T03:54:51Z,140000,109,175,27,15,89,301,11,47,13,22,2463,84,4543,34,0,810,7126,7938,NEW,NEW,NEW,dynamic
2025-08-15T03:55:18Z,140000,255,106,15,9,43,177,4,26,7,14,2433,84,10689,33,0,825,13241,14067,NEW,NEW,NEW,dynamic
2025-08-15T03:55:47Z,140000,155,110,21,10,40,180,7,35,8,12,2688,80,6229,45,0,977,9043,10022,NEW,NEW,NEW,dynamic
2025-08-15T03:56:12Z,140000,257,137,26,12,84,200,10,42,9,19,2416,85,10080,42,0,1107,12624,13733,NEW,NEW,NEW,dynamic
2025-08-15T04:24:35Z,140000,46,221,41,19,165,291,21,61,17,28,11718,105,2410,38,0,829,14272,15103,NEW,NEW,NEW,dynamic
2025-08-15T04:24:51Z,140000,68,122,23,11,69,184,9,37,0,20,3241,73,3290,32,0,896,6637,7535,NEW,NEW,NEW,dynamic
2025-08-15T04:25:24Z,140000,242,92,20,8,38,146,6,34,6,10,2463,76,5783,37,0,826,8360,9188,NEW,NEW,NEW,dynamic
2025-08-15T04:25:56Z,140000,226,71,16,6,18,130,4,28,4,10,2223,84,7647,31,0,810,9986,10798,NEW,NEW,NEW,dynamic
2025-08-15T04:26:27Z,140000,354,113,24,10,15,222,7,41,5,19,2232,78,8244,34,0,828,10590,11420,NEW,NEW,NEW,dynamic
2025-08-15T04:26:54Z,140000,226,91,22,8,36,153,7,37,4,15,2156,78,7321,35,0,904,9592,10498,NEW,NEW,NEW,dynamic
2025-08-15T04:27:22Z,140000,79,97,24,8,44,173,9,43,0,19,2380,87,4329,34,0,832,6831,7664,NEW,NEW,NEW,dynamic
2025-08-15T04:53:23Z,140000,78,98,24,9,45,174,9,43,1,19,11771,64,389,52,0,797,12278,13077,NEW,NEW,NEW,dynamic
2025-08-15T04:53:45Z,140000,85,124,27,11,74,201,10,48,6,20,2262,65,370,25,0,932,2724,3658,NEW,NEW,NEW,dynamic
2025-08-15T04:54:00Z,140000,48,124,22,11,69,188,8,36,5,20,2221,76,352,33,0,858,2683,3543,NEW,NEW,NEW,dynamic
2025-08-15T04:54:14Z,140000,98,168,25,15,50,286,9,41,12,18,2247,78,420,33,0,803,2779,3584,NEW,NEW,NEW,dynamic
2025-08-15T04:54:28Z,140000,296,114,34,10,13,226,12,56,5,19,2242,73,675,37,0,810,3028,3839,NEW,NEW,NEW,dynamic
2025-08-15T04:54:44Z,140000,255,105,15,9,42,176,4,26,7,14,2215,78,755,40,0,822,3089,3913,NEW,NEW,NEW,dynamic
2025-08-15T04:55:14Z,15900,257,68,8,4,19,123,3,13,0,10,2340,82,640,36,0,786,3100,3888,NEW,NEW,NEW,dynamic
2025-08-15T04:56:33Z,15900,252,73,9,5,2,151,4,14,0,12,2149,81,666,36,0,784,2933,3719,NEW,NEW,NEW,dynamic
2025-08-15T05:01:50Z,2546,792,44,2,2,1,91,0,14,0,5,2463,69,1508,37,0,803,4077,4882,NEW,NEW,NEW,dynamic
2025-08-15T05:02:57Z,1482,356,33,3,1,10,59,0,16,0,3,2218,75,1060,38,0,812,3392,4206,NEW,NEW,NEW,dynamic
2025-08-15T05:03:28Z,285,143,11,1,0,0,63,0,7,0,2,2333,75,527,35,0,850,2972,3825,NEW,NEW,NEW,dynamic
2025-08-15T05:03:50Z,621,116,18,2,1,0,88,0,9,0,3,2284,73,462,37,0,893,2857,3752,NEW,NEW,NEW,dynamic
2025-08-15T05:04:43Z,34200,252,111,11,8,60,170,6,16,1,15,2395,73,756,36,0,834,3261,4096,NEW,NEW,NEW,dynamic
2025-08-15T05:12:21Z,34200,161,47,8,3,27,63,3,12,0,6,2438,67,544,35,0,782,3086,3869,NEW,NEW,NEW,dynamic
2025-08-15T05:19:03Z,34200,161,47,8,3,27,63,3,12,0,6,2410,74,525,36,0,834,3047,3884,NEW,NEW,NEW,dynamic
2025-08-16T10:54:30Z,100,34,39,16,1,0,2421,0,548,0,101,12760,127,292,58,0,3425,13240,16667,NEW,NEW,NEW,dynamic
2025-08-16T10:54:30Z,100,70,30,9,1,0,1537,0,205,0,64,8149,91,491,63,0,3117,8796,11915,NEW,NEW,NEW,dynamic
2025-08-16T10:54:30Z,100,76,25,11,1,0,1402,0,279,0,59,14123,117,483,42,0,2464,14767,17238,NEW,NEW,NEW,dynamic
2025-08-16T10:54:30Z,100,76,25,11,1,0,1402,0,279,0,59,9693,91,474,60,0,1685,10320,12009,NEW,NEW,NEW,dynamic
2025-08-16T10:54:31Z,100,70,30,9,1,0,1537,0,205,0,64,15838,118,468,43,0,1253,16469,17725,NEW,NEW,NEW,dynamic
2025-08-16T10:54:31Z,100,34,39,16,1,0,2421,0,548,0,101,11418,85,205,29,0,918,11739,12661,NEW,NEW,NEW,dynamic
2025-08-16T10:54:33Z,100,53,34,16,1,0,2136,0,467,0,89,7447,70,501,36,0,903,8056,8974,NEW,NEW,NEW,dynamic
2025-08-16T10:55:01Z,100,71,28,19,1,0,1510,0,607,0,63,2762,121,452,49,0,1406,3385,4794,NEW,NEW,NEW,dynamic
2025-08-16T10:55:01Z,100,46,32,14,1,0,1780,0,402,0,74,3435,101,371,38,0,978,3946,4927,NEW,NEW,NEW,dynamic
2025-08-16T10:55:07Z,100,53,34,16,1,0,2136,0,467,0,89,2647,94,437,45,0,857,3225,4085,NEW,NEW,NEW,dynamic
2025-08-16T10:55:14Z,100,46,32,14,1,0,1780,0,402,0,74,2764,94,368,42,0,902,3270,4175,NEW,NEW,NEW,dynamic
2025-08-16T10:55:19Z,100,71,28,19,1,0,1510,0,607,0,63,2413,104,452,57,0,883,3028,3914,NEW,NEW,NEW,dynamic
2025-08-16T10:55:25Z,100,53,34,16,1,0,2136,0,467,0,89,2418,93,424,42,0,1013,2980,3995,NEW,NEW,NEW,dynamic
2025-08-16T10:57:35Z,100,116,12,2,0,0,177,0,26,0,2,5609,104,505,52,0,3954,6272,10234,NEW,NEW,NEW,dynamic
2025-08-16T10:57:36Z,100,145,15,2,0,0,308,0,36,0,2,6317,109,636,56,0,4154,7120,11276,NEW,NEW,NEW,dynamic
2025-08-16T10:57:36Z,100,122,12,1,0,0,55,0,12,0,2,7148,111,775,59,0,3221,8095,11323,NEW,NEW,NEW,dynamic
2025-08-16T10:57:37Z,100,106,15,3,0,0,365,0,38,0,2,8314,99,535,59,0,2609,9008,11624,NEW,NEW,NEW,dynamic
2025-08-16T10:57:37Z,100,120,13,1,0,0,194,0,11,0,2,9235,90,627,56,0,1833,10010,11847,NEW,NEW,NEW,dynamic
2025-08-16T10:57:37Z,100,93,15,3,1,0,424,0,55,0,18,10285,94,644,208,0,1094,11233,12330,NEW,NEW,NEW,dynamic
2025-08-16T10:57:44Z,100,108,13,2,0,0,299,0,31,0,2,2475,98,633,51,0,872,3259,4133,NEW,NEW,NEW,dynamic
2025-08-16T10:57:50Z,100,145,15,2,0,0,308,0,36,0,2,2247,93,638,50,0,889,3029,3920,NEW,NEW,NEW,dynamic
2025-08-16T10:57:56Z,100,122,12,1,0,0,55,0,12,0,2,2433,98,575,43,0,902,3152,4056,NEW,NEW,NEW,dynamic
2025-08-16T10:58:02Z,100,116,12,2,0,0,177,0,26,0,2,2538,95,503,43,0,1045,3181,4228,NEW,NEW,NEW,dynamic
2025-08-16T10:58:08Z,100,93,15,3,1,0,424,0,55,0,18,2354,95,510,42,0,859,3003,3865,NEW,NEW,NEW,dynamic
2025-08-16T10:58:14Z,100,106,15,3,0,0,365,0,38,0,2,2480,94,915,51,0,878,3542,4422,NEW,NEW,NEW,dynamic
2025-08-16T10:58:44Z,100,120,13,1,0,0,194,0,11,0,2,25382,104,556,43,0,2014,26086,28103,NEW,NEW,NEW,dynamic
2025-08-16T10:58:51Z,100,108,13,2,0,0,299,0,31,0,2,2596,95,651,43,0,895,3388,4285,NEW,NEW,NEW,dynamic
2025-08-16T11:05:09Z,100,135,11,3,0,0,121,0,42,0,2,8683,89,655,55,0,3509,9483,12997,NEW,NEW,NEW,dynamic
2025-08-16T11:05:09Z,100,99,11,3,0,0,189,0,51,0,2,8005,101,504,42,0,4374,8654,13033,NEW,NEW,NEW,dynamic
2025-08-16T11:05:09Z,100,95,10,2,0,0,114,0,31,0,2,9513,130,564,57,0,2787,10266,13062,NEW,NEW,NEW,dynamic
2025-08-16T11:05:09Z,100,144,13,3,0,0,183,0,46,0,2,10298,103,703,270,0,1758,11375,13140,NEW,NEW,NEW,dynamic
2025-08-16T11:05:09Z,100,150,11,3,0,0,100,0,41,0,2,11541,71,441,40,0,1358,12094,13455,NEW,NEW,NEW,dynamic
2025-08-16T11:05:10Z,100,114,13,1,0,0,52,0,8,0,2,12256,60,486,39,0,984,12842,13829,NEW,NEW,NEW,dynamic
2025-08-16T11:05:16Z,100,108,12,2,0,0,186,0,26,0,2,2456,94,656,50,0,857,3256,4116,NEW,NEW,NEW,dynamic
2025-08-16T11:05:22Z,100,108,12,2,0,0,186,0,26,0,2,2351,95,636,59,0,882,3143,4027,NEW,NEW,NEW,dynamic
2025-08-16T11:05:29Z,100,144,13,3,0,0,183,0,46,0,2,2832,101,740,52,0,917,3727,4648,NEW,NEW,NEW,dynamic
2025-08-16T11:05:35Z,100,135,11,3,0,0,121,0,42,0,2,2339,103,728,57,0,855,3229,4087,NEW,NEW,NEW,dynamic
2025-08-16T11:05:41Z,100,95,10,2,0,0,114,0,31,0,2,2524,123,582,50,0,869,3280,4151,NEW,NEW,NEW,dynamic
2025-08-16T11:05:47Z,100,99,11,3,0,0,189,0,51,0,2,2652,84,519,44,0,869,3300,4172,NEW,NEW,NEW,dynamic
2025-08-16T11:06:17Z,100,150,11,3,0,0,100,0,41,0,2,2487,98,681,34,0,24067,3302,27371,NEW,NEW,NEW,dynamic
2025-08-16T11:06:22Z,100,114,13,1,0,0,52,0,8,0,2,2059,67,377,31,0,716,2536,3254,NEW,NEW,NEW,dynamic
2025-08-17T02:52:09Z,100,88,18,2,1,0,596,0,17,0,25,9239,331,3123,1484,0,7669,14179,22063,NEW,NEW,NEW,dynamic
2025-08-17T02:52:09Z,100,88,23,5,1,0,1040,0,52,0,34,9240,383,2258,1367,0,8638,13249,22062,NEW,NEW,NEW,dynamic
2025-08-17T02:52:09Z,100,68,49,15,2,0,3314,0,376,0,33,9267,812,2984,1471,0,7734,14535,22298,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,143,12,1,0,0,115,0,10,0,2,9264,862,3640,807,0,7818,14575,22526,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,81,32,5,1,0,2071,0,77,0,23,9307,809,2529,1772,0,8013,14419,22517,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,114,12,2,0,0,164,0,21,0,2,9261,884,3842,574,0,7953,14562,22536,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,88,23,5,1,0,1040,0,52,0,34,9687,294,1107,1288,0,5164,12377,17551,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,81,32,5,1,0,2071,0,77,0,23,9842,1419,1728,1779,0,3012,14769,17986,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,68,49,15,2,0,3314,0,376,0,33,9850,1105,1627,2098,0,3374,14681,18195,NEW,NEW,NEW,dynamic
2025-08-17T02:52:10Z,100,114,12,2,0,0,164,0,21,0,2,11478,1681,1682,837,0,2392,15680,18197,NEW,NEW,NEW,dynamic
2025-08-17T02:52:11Z,100,143,12,1,0,0,115,0,10,0,2,10728,2295,2719,809,0,1904,16552,18470,NEW,NEW,NEW,dynamic
2025-08-17T02:52:11Z,100,88,18,2,1,0,596,0,17,0,25,12601,2057,1412,708,0,1605,16780,18475,NEW,NEW,NEW,dynamic
2025-08-17T02:53:23Z,100,68,49,15,2,0,3314,0,376,0,33,77378,76,450,453,0,1369,78358,79858,NEW,NEW,NEW,dynamic
2025-08-17T02:53:23Z,100,68,49,15,2,0,3314,0,376,0,33,73010,145,333,26,0,1100,73515,74914,NEW,NEW,NEW,dynamic
2025-08-17T02:53:24Z,100,68,49,15,2,0,3314,0,376,0,33,82653,430,495,61,0,1762,83640,85614,NEW,NEW,NEW,dynamic
2025-08-17T02:53:26Z,100,68,49,15,2,0,3314,0,376,0,33,71167,43,366,21,0,856,71599,72456,NEW,NEW,NEW,dynamic
2025-08-17T02:54:40Z,100,109,16,4,1,0,323,0,32,0,11,4016,95,419,42,0,892,4573,5471,NEW,NEW,NEW,dynamic
2025-08-17T02:54:45Z,100,170,12,2,0,0,130,0,22,0,2,7195,74,886,56,0,2596,8213,10816,NEW,NEW,NEW,dynamic
2025-08-17T02:54:46Z,100,88,18,2,1,0,596,0,17,0,25,7426,816,417,53,0,3355,8713,12072,NEW,NEW,NEW,dynamic
2025-08-17T02:54:47Z,100,92,16,3,1,0,369,0,17,0,12,9610,95,812,119,0,2319,10639,13041,NEW,NEW,NEW,dynamic
2025-08-17T02:54:48Z,100,81,32,5,1,0,2071,0,77,0,23,9885,772,695,590,0,1313,11943,13268,NEW,NEW,NEW,dynamic
2025-08-17T02:54:48Z,100,137,12,2,0,0,172,0,21,0,2,10108,872,917,95,0,1397,11994,13397,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,81,32,5,1,0,2071,0,77,0,23,9278,1333,2159,544,0,1858,13315,15186,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,137,12,2,0,0,172,0,21,0,2,9220,569,2986,597,0,1930,13374,15318,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,92,16,3,1,0,369,0,17,0,12,9517,1527,1426,869,0,1961,13342,15337,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,109,16,4,1,0,323,0,32,0,11,9292,1234,2600,268,0,1927,13396,15337,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,170,12,2,0,0,130,0,22,0,2,9256,756,3232,167,0,2035,13413,15452,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,88,18,2,1,0,596,0,17,0,25,9265,1281,2306,513,0,2053,13366,15436,NEW,NEW,NEW,dynamic
2025-08-17T02:54:55Z,100,68,49,15,2,0,3314,0,376,0,33,8097,75,427,43,0,1528,8644,10197,NEW,NEW,NEW,dynamic
2025-08-17T02:56:08Z,100,68,49,15,2,0,3314,0,376,0,33,27984,44,305,26,0,48426,28360,77121,NEW,NEW,NEW,dynamic
2025-08-17T02:56:14Z,100,68,49,15,2,0,3314,0,376,0,33,72950,49,362,37,0,5408,73400,78816,NEW,NEW,NEW,dynamic
2025-08-17T02:56:16Z,100,170,12,2,0,0,130,0,22,0,2,18525,447,1084,277,0,4357,20334,24738,NEW,NEW,NEW,dynamic
2025-08-17T02:56:16Z,100,109,16,4,1,0,323,0,32,0,11,18567,600,795,315,0,4546,20278,24828,NEW,NEW,NEW,dynamic
2025-08-17T02:56:17Z,100,88,23,5,1,0,1040,0,52,0,34,20451,113,1257,916,0,2838,22738,25640,NEW,NEW,NEW,dynamic
2025-08-17T02:56:17Z,100,88,18,2,1,0,596,0,17,0,25,20825,2061,940,421,0,1396,24249,25651,NEW,NEW,NEW,dynamic
2025-08-17T02:56:17Z,100,135,12,2,0,0,158,0,21,0,2,20463,166,1537,838,0,2497,23006,25726,NEW,NEW,NEW,dynamic
2025-08-17T02:56:17Z,100,137,12,2,0,0,172,0,21,0,2,65546,2154,1214,81,0,1539,68996,70537,NEW,NEW,NEW,dynamic
2025-08-17T02:56:17Z,100,92,16,3,1,0,369,0,17,0,12,20665,1633,1399,537,0,1731,24236,25983,NEW,NEW,NEW,dynamic
2025-08-17T02:56:19Z,100,68,49,15,2,0,3314,0,376,0,33,76438,45,389,33,0,1418,76905,78325,NEW,NEW,NEW,dynamic
2025-08-17T02:56:22Z,100,68,49,15,2,0,3314,0,376,0,33,2044,45,300,23,0,831,2413,3245,NEW,NEW,NEW,dynamic
2025-08-17T02:57:28Z,100,68,49,15,2,0,3314,0,376,0,33,47754,46,294,28,0,15894,48123,64018,NEW,NEW,NEW,dynamic
2025-08-17T02:57:30Z,100,68,49,15,2,0,3314,0,376,0,33,32063,47,303,30,0,888,32444,33335,NEW,NEW,NEW,dynamic
2025-08-17T02:57:32Z,100,135,12,2,0,0,158,0,21,0,2,1733,42,466,26,0,783,2268,3146,NEW,NEW,NEW,dynamic
2025-08-17T02:57:38Z,100,88,18,2,1,0,596,0,17,0,25,2008,44,471,23,0,810,2548,3359,NEW,NEW,NEW,dynamic
2025-08-17T02:57:43Z,100,170,12,2,0,0,130,0,22,0,2,1667,45,522,28,0,778,2263,3043,NEW,NEW,NEW,dynamic
2025-08-17T02:57:48Z,100,109,16,4,1,0,323,0,32,0,11,2028,44,363,25,0,838,2462,3301,NEW,NEW,NEW,dynamic
2025-08-17T02:57:53Z,100,92,16,3,1,0,369,0,17,0,12,1995,46,395,24,0,799,2462,3263,NEW,NEW,NEW,dynamic
2025-08-17T02:57:58Z,100,88,23,5,1,0,1040,0,52,0,34,1957,49,371,27,0,781,2406,3189,NEW,NEW,NEW,dynamic
2025-08-17T05:31:00Z,100,68,71,17,2,0,6036,0,539,0,46,6854,605,1380,1073,0,6925,9914,17108,NEW,NEW,NEW,dynamic
